Rgn,Country                     , Status   ,Latitude,  Longtiude,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8, Filename 
6,Sweden                        ,WMO_Member,  65.824,  24.111,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Haparanda_A_02197.csv                                            
6,Sweden                        ,WMO_Member,  65.857,  24.112,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Haparanda_D_02196.csv                                            
6,Sweden                        ,WMO_Member,  62.636,  17.921,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Harnosand_02361.csv                                              
6,Sweden                        ,WMO_Member,  58.250,  17.009,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Harstena_02586.csv                                               
6,Sweden                        ,WMO_Member,  58.251,  17.007,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Harstena_A_02563.csv                                             
6,Sweden                        ,WMO_Member,  56.280,  13.943,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Hastveda_02629.csv                                               
6,Sweden                        ,WMO_Member,  56.030,  12.763,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Helsingborg_A_02611.csv                                          
6,Sweden                        ,WMO_Member,  65.808,  15.085,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Hemavan_Flygplats_02101.csv                                      
6,Sweden                        ,WMO_Member,  65.781,  15.062,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Hemavan_Gierevarto_A_02103.csv                                   
6,Sweden                        ,WMO_Member,  63.650,  18.547,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Hemling_A_02265.csv                                              
6,Sweden                        ,WMO_Member,  57.422,  18.909,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Herrvik_D_02596.csv                                              
6,Sweden                        ,WMO_Member,  57.466,  13.627,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Hestra_D_02538.csv                                               
6,Sweden                        ,WMO_Member,  56.921,  18.151,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Hoburg_A_02679.csv                                               
6,Sweden                        ,WMO_Member,  56.922,  18.151,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Hoburg_D_02680.csv                                               
6,Sweden                        ,WMO_Member,  56.921,  18.151,    ,    ,    ,    ,    ,    ,    ,TSUN, Hoburg_Sol_02678.csv                                             
6,Sweden                        ,WMO_Member,  64.436,  21.280,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Hokmarksberget_V_02292.csv                                       
6,Sweden                        ,WMO_Member,  63.595,  20.756,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Holmogadd_A_02288.csv                                            
6,Sweden                        ,WMO_Member,  63.807,  20.864,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Holmon_A_02287.csv                                               
6,Sweden                        ,WMO_Member,  55.862,  13.667,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Horby_A_02623.csv                                                
6,Sweden                        ,WMO_Member,  57.886,  15.862,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Horn_A_02557.csv                                                 
6,Sweden                        ,WMO_Member,  64.088,  16.236,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Hoting_A_02242.csv                                               
6,Sweden                        ,WMO_Member,  58.661,  11.418,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Hud_V_02507.csv                                                  
6,Sweden                        ,WMO_Member,  62.754,  15.092,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Hunge_02330.csv                                                  
6,Sweden                        ,WMO_Member,  62.750,  15.084,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Hunge_A_02331.csv                                                
6,Sweden                        ,WMO_Member,  56.404,  12.944,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Hunnestorp_V_02602.csv                                           
6,Sweden                        ,WMO_Member,  61.889,  12.852,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Idre_Fjall_A_02307.csv                                           
6,Sweden                        ,WMO_Member,  64.454,  17.079,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Idvattnet_02252.csv                                              
6,Sweden                        ,WMO_Member,  63.435,  19.673,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Jarnasklubb_A_02284.csv                                          
6,Sweden                        ,WMO_Member,  66.614,  19.832,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Jokkmokk_02142.csv                                               
6,Sweden                        ,WMO_Member,  66.491,  20.142,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Jokkmokk_Flygplats_02151.csv                                     
6,Sweden                        ,WMO_Member,  57.799,  14.131,PRCP,DP01,    ,    ,TAVG,MSLP,MNVP,    , Jonkoping_02551.csv                                              
6,Sweden                        ,WMO_Member,  57.751,  14.073,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Jonkoping_Axamos_Flygplats_02550.csv                             
6,Sweden                        ,WMO_Member,  63.684,  16.951,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Junsele_02244.csv                                                
6,Sweden                        ,WMO_Member,  63.684,  16.950,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Junsele_A_02243.csv                                              
6,Sweden                        ,WMO_Member,  56.678,  16.292,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kalmar_flygplats_02670.csv                                       
6,Sweden                        ,WMO_Member,  66.649,  18.799,PRCP,DP01,    ,    ,    ,    ,    ,    , Karats_02131.csv                                                 
6,Sweden                        ,WMO_Member,  68.442,  22.445,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Karesuando_02080.csv                                             
6,Sweden                        ,WMO_Member,  68.442,  22.443,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Karesuando_A_02081.csv                                           
6,Sweden                        ,WMO_Member,  58.514,  14.507,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Karlsborg_02544.csv                                              
6,Sweden                        ,WMO_Member,  56.150,  15.589,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Karlskrona_Soderstjerna_02667.csv                                
6,Sweden                        ,WMO_Member,  56.109,  15.587,    ,    ,    ,    ,    ,    ,    ,TSUN, Karlskrona_Sol_02665.csv                                         
6,Sweden                        ,WMO_Member,  59.361,  13.473,    ,    ,    ,    ,TAVG,    ,MNVP,    , Karlstad_Aut_02415.csv                                           
6,Sweden                        ,WMO_Member,  59.445,  13.337,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Karlstad_Flygplats_02418.csv                                     
6,Sweden                        ,WMO_Member,  59.359,  13.472,    ,    ,    ,    ,    ,    ,    ,TSUN, Karlstad_Sol_02419.csv                                           
6,Sweden                        ,WMO_Member,  68.421,  18.167,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Katterjakk_02020.csv                                             
6,Sweden                        ,WMO_Member,  68.420,  18.168,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Katterjakk_A_02019.csv                                           
6,Sweden                        ,WMO_Member,  60.268,  16.974,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kerstinbo_A_02482.csv                                            
6,Sweden                        ,WMO_Member,  58.716,  15.027,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Kettstaka_A_02554.csv                                            
6,Sweden                        ,WMO_Member,  59.299,  14.896,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Kilsbergen_Suttarboda_A_02452.csv                                
6,Sweden                        ,WMO_Member,  67.827,  20.339,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kiruna_Flygplats_02044.csv                                       
6,Sweden                        ,WMO_Member,  67.841,  20.411,    ,    ,    ,    ,    ,    ,    ,TSUN, Kiruna_Sol_02045.csv                                             
6,Sweden                        ,WMO_Member,  65.062,  14.791,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Klimpfjall_02108.csv                                             
6,Sweden                        ,WMO_Member,  59.870,  15.252,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kloten_A_02431.csv                                               
6,Sweden                        ,WMO_Member,  62.534,  14.203,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Klovsjo_02323.csv                                                
6,Sweden                        ,WMO_Member,  62.495,  14.154,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Klovsjohojden_A_02325.csv                                        
6,Sweden                        ,WMO_Member,  58.689,  16.307,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kolmarden_Stromsfors_A_02558.csv                                 
6,Sweden                        ,WMO_Member,  67.089,  22.226,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Kompelusvaara_02088.csv                                          
6,Sweden                        ,WMO_Member,  66.854,  23.057,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Korpilombolo_M_02190.csv                                         
6,Sweden                        ,WMO_Member,  63.839,  13.501,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Korsvattnet_A_02221.csv                                          
6,Sweden                        ,WMO_Member,  56.841,  15.471,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kosta_02661.csv                                                  
6,Sweden                        ,WMO_Member,  63.050,  17.766,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kramfors_Gistgardson_02259.csv                                   
6,Sweden                        ,WMO_Member,  63.151,  16.170,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Krangede_A_02247.csv                                             
6,Sweden                        ,WMO_Member,  56.013,  14.290,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kristianstad_02649.csv                                           
6,Sweden                        ,WMO_Member,  55.924,  14.084,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kristianstad_Everod_02651.csv                                    
6,Sweden                        ,WMO_Member,  58.606,  12.197,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Kroppefjall_Granan_A_02540.csv                                   
6,Sweden                        ,WMO_Member,  61.703,  17.522,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kuggoren_A_02355.csv                                             
6,Sweden                        ,WMO_Member,  56.301,  12.454,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kullen_02606.csv                                                 
6,Sweden                        ,WMO_Member,  58.645,  15.434,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kvarn_02561.csv                                                  
6,Sweden                        ,WMO_Member,  61.440,  14.874,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Kvarnberg_D_02326.csv                                            
6,Sweden                        ,WMO_Member,  66.886,  18.018,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kvikkjokk_Arrenjarka_02120.csv                                   
6,Sweden                        ,WMO_Member,  66.887,  18.020,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kvikkjokk_Arrenjarka_A_02119.csv                                 
6,Sweden                        ,WMO_Member,  58.079,  13.785,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Kymbo_V_02553.csv                                                
6,Sweden                        ,WMO_Member,  67.761,  22.352,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lainio_02086.csv                                                 
6,Sweden                        ,WMO_Member,  66.279,  21.129,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lakatrask_A_02174.csv                                            
6,Sweden                        ,WMO_Member,  58.740,  17.866,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Landsort_02582.csv                                               
6,Sweden                        ,WMO_Member,  58.743,  17.868,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Landsort_A_02567.csv                                             
6,Sweden                        ,WMO_Member,  68.049,  21.976,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Lannavaara_D_02084.csv                                           
6,Sweden                        ,WMO_Member,  67.255,  20.270,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Latnivaara_A_02038.csv                                           
6,Sweden                        ,WMO_Member,  66.486,  16.417,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Lillviken_Roparudden_V_02130.csv                                 
6,Sweden                        ,WMO_Member,  58.398,  15.523,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Linkoping_Malmslatt_02562.csv                                    
6,Sweden                        ,WMO_Member,  56.853,  13.879,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Ljungby_A_02622.csv                                              
6,Sweden                        ,WMO_Member,  56.075,  13.232,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ljungbyhed_02630.csv                                             
6,Sweden                        ,WMO_Member,  58.216,  11.932,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Ljungskile_02510.csv                                             
6,Sweden                        ,WMO_Member,  62.113,  13.284,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Lofsdalen_02314.csv                                              
6,Sweden                        ,WMO_Member,  65.543,  22.124,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lulea_Kallax_Flygplats_02186.csv                                 
6,Sweden                        ,WMO_Member,  65.544,  22.111,    ,    ,    ,    ,    ,    ,    ,TSUN, Lulea_Sol_02183.csv                                              
6,Sweden                        ,WMO_Member,  55.693,  13.225,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lund_02631.csv                                                   
6,Sweden                        ,WMO_Member,  55.714,  13.215,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Lund_LTH_02627.csv                                               
6,Sweden                        ,WMO_Member,  55.714,  13.212,    ,    ,    ,    ,    ,    ,    ,TSUN, Lund_Sol_02633.csv                                               
6,Sweden                        ,WMO_Member,  62.642,  18.090,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Lungo_A_02382.csv                                                
6,Sweden                        ,WMO_Member,  64.548,  18.713,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lycksele_A_02261.csv                                             
6,Sweden                        ,WMO_Member,  65.151,  18.594,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Mala_Brannan_A_02147.csv                                         
6,Sweden                        ,WMO_Member,  58.073,  15.235,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malexander_02564.csv                                             
6,Sweden                        ,WMO_Member,  58.072,  15.233,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Malexander_A_02552.csv                                           
6,Sweden                        ,WMO_Member,  57.396,  15.831,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malilla_02566.csv                                                
6,Sweden                        ,WMO_Member,  57.384,  15.801,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malilla_A_02565.csv                                              
6,Sweden                        ,WMO_Member,  67.167,  20.635,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malmberget_02048.csv                                             
6,Sweden                        ,WMO_Member,  55.571,  13.071,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Malmo_A_02635.csv                                                
6,Sweden                        ,WMO_Member,  55.523,  13.379,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malmo_Sturup_Flygplats_02636.csv                                 
6,Sweden                        ,WMO_Member,  60.672,  13.706,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malung_02410.csv                                                 
6,Sweden                        ,WMO_Member,  60.677,  13.707,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Malung_A_02407.csv                                               
6,Sweden                        ,WMO_Member,  56.458,  13.616,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Markaryd_02624.csv                                               
6,Sweden                        ,WMO_Member,  58.094,  11.335,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Maseskar_02508.csv                                               
6,Sweden                        ,WMO_Member,  58.094,  11.331,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Maseskar_A_02505.csv                                             
6,Sweden                        ,WMO_Member,  63.306,  13.877,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Mattmar_V_02216.csv                                              
6,Sweden                        ,WMO_Member,  66.680,  16.105,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Mierkenis_A_02121.csv                                            
6,Sweden                        ,WMO_Member,  66.680,  16.114,    ,    ,    ,    ,TAVG,    ,    ,    , Mierkenis_Aut_02007.csv                                          
6,Sweden                        ,WMO_Member,  60.502,  14.972,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Mockfjard_02420.csv                                              
6,Sweden                        ,WMO_Member,  59.617,  13.750,PRCP,DP01,    ,    ,TAVG,MSLP,MNVP,    , Molkom_02416.csv                                                 
6,Sweden                        ,WMO_Member,  57.936,  13.067,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Molla_02524.csv                                                  
6,Sweden                        ,WMO_Member,  60.960,  14.504,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Mora_A_02441.csv                                                 
6,Sweden                        ,WMO_Member,  63.318,  13.646,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Morsil_02218.csv                                                 
6,Sweden                        ,WMO_Member,  65.735,  15.056,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Mosekalla_02104.csv                                              
6,Sweden                        ,WMO_Member,  57.283,  17.004,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Mossen_02577.csv                                                 
6,Sweden                        ,WMO_Member,  67.944,  23.444,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Muodoslompolo_02092.csv                                          
6,Sweden                        ,WMO_Member,  65.296,  20.210,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Myrheden_02156.csv                                               
6,Sweden                        ,WMO_Member,  68.678,  21.528,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Naimakka_02060.csv                                               
6,Sweden                        ,WMO_Member,  68.676,  21.523,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Naimakka_A_02055.csv                                             
6,Sweden                        ,WMO_Member,  57.643,  14.689,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Nassjo_02555.csv                                                 
6,Sweden                        ,WMO_Member,  57.074,  18.222,    ,    ,TMAX,TMIN,TAVG,MSLP,MNVP,    , Nasudden_Aut_02599.csv                                           
6,Sweden                        ,WMO_Member,  66.752,  20.924,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Nattavaara_A_02161.csv                                           
6,Sweden                        ,WMO_Member,  66.759,  21.054,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Nattavaara_by_02160.csv                                          
6,Sweden                        ,WMO_Member,  58.699,  13.108,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Naven_A_02403.csv                                                
6,Sweden                        ,WMO_Member,  68.044,  21.755,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Nedre_Soppero_V_02054.csv                                        
6,Sweden                        ,WMO_Member,  57.304,  11.905,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Nidingen_A_02518.csv                                             
6,Sweden                        ,WMO_Member,  67.853,  19.021,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Nikkaluokta_A_02036.csv                                          
6,Sweden                        ,WMO_Member,  58.892,  11.004,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Nordkoster_A_02500.csv                                           
6,Sweden                        ,WMO_Member,  58.892,  11.004,    ,    ,    ,    ,    ,    ,    ,TSUN, Nordkoster_Sol_02503.csv                                         
6,Sweden                        ,WMO_Member,  63.574,  19.488,PRCP,DP01,    ,    ,TAVG,MSLP,MNVP,    , Nordmaling_02276.csv                                             
6,Sweden                        ,WMO_Member,  64.433,  15.599,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Norraker_D_02232.csv                                             
6,Sweden                        ,WMO_Member,  62.263,  15.671,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Norrberg_Norrhog_V_02337.csv                                     
6,Sweden                        ,WMO_Member,  58.584,  16.238,    ,    ,    ,    ,TAVG,MSLP,MNVP,    , Norrkoping_Kungsangen_02571.csv                                  
6,Sweden                        ,WMO_Member,  58.583,  16.147,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Norrkoping_SMHI_02574.csv                                        
6,Sweden                        ,WMO_Member,  58.583,  16.149,    ,    ,    ,    ,    ,    ,    ,TSUN, Norrkoping_Sol_02071.csv                                         
6,Sweden                        ,WMO_Member,  58.608,  16.121,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Norrkoping_Sorby_02570.csv                                       
6,Sweden                        ,WMO_Member,  59.853,  18.730,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Norrtalje_Vasby_02480.csv                                        
6,Sweden                        ,WMO_Member,  64.909,  19.475,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Norsjo_02270.csv                                                 
6,Sweden                        ,WMO_Member,  64.925,  19.374,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Norsjo_A_02271.csv                                               
6,Sweden                        ,WMO_Member,  58.783,  16.917,PRCP,DP01,    ,    ,TAVG,MSLP,MNVP,    , Nykopings_Flygplats_02572.csv                                    
6,Sweden                        ,WMO_Member,  56.667,  16.461,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Olandsbron_V_02646.csv                                           
6,Sweden                        ,WMO_Member,  57.367,  17.097,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Olands_norra_udde_02592.csv                                      
6,Sweden                        ,WMO_Member,  57.367,  17.095,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Olands_norra_udde_A_02575.csv                                    
6,Sweden                        ,WMO_Member,  56.070,  16.680,    ,    ,TMAX,TMIN,    ,MSLP,MNVP,    , Olands_sodra_grund_Aut_02685.csv                                 
6,Sweden                        ,WMO_Member,  56.196,  16.401,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Olands_sodra_udde_02676.csv                                      
6,Sweden                        ,WMO_Member,  56.198,  16.401,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Olands_sodra_udde_A_02644.csv                                    
6,Sweden                        ,WMO_Member,  57.483,  12.700,PRCP,DP01,    ,    ,TAVG,    ,    ,    , Orby_02528.csv                                                   
6,Sweden                        ,WMO_Member,  59.258,  15.256,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Orebro_D_02436.csv                                               
6,Sweden                        ,WMO_Member,  59.229,  15.046,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Orebro_Flygplats_02432.csv                                       
6,Sweden                        ,WMO_Member,  55.880,  12.871,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Orja_Aut_02610.csv                                               
6,Sweden                        ,WMO_Member,  63.412,  18.980,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ornskoldsviks_Flygplats_02267.csv                                
6,Sweden                        ,WMO_Member,  60.526,  18.373,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Orskar_A_02488.csv                                               
6,Sweden                        ,WMO_Member,  56.374,  13.934,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Osby_02626.csv                                                   
6,Sweden                        ,WMO_Member,  55.597,  12.858,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Oskarsgrundet_Aut_02614.csv                                      
6,Sweden                        ,WMO_Member,  57.441,  18.984,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ostergarnsholm_A_02598.csv                                       
6,Sweden                        ,WMO_Member,  63.174,  14.679,PRCP,DP01,    ,    ,TAVG,MSLP,MNVP,    , Ostersund_02227.csv                                              
6,Sweden                        ,WMO_Member,  63.197,  14.486,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ostersund_Froson_Flygplats_02226.csv                             
6,Sweden                        ,WMO_Member,  63.197,  14.480,    ,    ,    ,    ,    ,    ,    ,TSUN, Ostersund_Sol_02229.csv                                          
6,Sweden                        ,WMO_Member,  60.306,  12.698,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ostmark_Lambacken_02400.csv                                      
6,Sweden                        ,WMO_Member,  66.265,  22.836,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Overkalix_Svartbyn_02182.csv                                     
6,Sweden                        ,WMO_Member,  66.262,  22.843,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Overkalix_Svartbyn_A_02181.csv                                   
6,Sweden                        ,WMO_Member,  66.809,  22.332,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Paharova_A_02184.csv                                             
6,Sweden                        ,WMO_Member,  67.210,  23.393,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Pajala_02096.csv                                                 
6,Sweden                        ,WMO_Member,  67.204,  23.390,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Pajala_A_02095.csv                                               
6,Sweden                        ,WMO_Member,  66.386,  21.617,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Palkem_M_02164.csv                                               
6,Sweden                        ,WMO_Member,  67.730,  22.822,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Parkalompolo_A_02072.csv                                         
6,Sweden                        ,WMO_Member,  64.566,  19.694,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Petistrask_A_02282.csv                                           
6,Sweden                        ,WMO_Member,  65.034,  21.561,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Pite_Ronnskar_A_02176.csv                                        
6,Sweden                        ,WMO_Member,  57.785,  13.164,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Rangedala_A_02536.csv                                            
6,Sweden                        ,WMO_Member,  68.073,  19.835,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Rensjon_A_02031.csv                                              
6,Sweden                        ,WMO_Member,  59.807,  15.541,PRCP,DP01,    ,    ,TAVG,    ,MNVP,    , Riddarhyttan_02434.csv                                           
6,Sweden                        ,WMO_Member,  57.258,  12.107,    ,    ,TMAX,TMIN,TAVG,    ,    ,    , Ringhals_Aut_02519.csv                                           
6,Sweden                        ,WMO_Member,  64.734,  17.403,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Ristrask_V_02256.csv                                             
6,Sweden                        ,WMO_Member,  67.726,  17.472,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ritsem_02012.csv                                                 
6,Sweden                        ,WMO_Member,  67.726,  17.467,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Ritsem_A_02013.csv                                               
6,Sweden                        ,WMO_Member,  65.312,  22.371,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Rodkallen_A_02188.csv                                            
6,Sweden                        ,WMO_Member,  57.500,  18.464,    ,    ,TMAX,TMIN,TAVG,    ,MNVP,    , Roma_Aut_02597.csv                                               
